Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Budget
1,rent,48,24,married,no_rec,partime,77,170,0,0,1300,2262
6,owner,24,34,married,no_rec,fixed,75,58,2000,0,175,300
6,owner,36,37,married,no_rec,fixed,60,132,6000,0,1200,1513
2,owner,60,31,married,yes_rec,freelance,60,140,29000,0,3900,4812
17,rent,48,47,married,no_rec,fixed,93,180,0,0,1200,1338
5,rent,60,35,married,yes_rec,freelance,54,89,0,0,1200,1457
0,parents,60,19,single,no_rec,partime,35,111,3000,1200,850,1412
10,rent,60,38,married,no_rec,freelance,90,149,0,0,1350,1668
6,rent,36,19,married,no_rec,fixed,63,175,0,0,650,750
0,parents,60,20,single,yes_rec,fixed,35,95,8000,0,1250,1742
3,parents,60,25,single,no_rec,fixed,35,86,0,0,750,829
3,rent,48,47,married,no_rec,fixed,96,210,0,0,1400,1419
3,owner,60,19,married,no_rec,freelance,60,67,9000,0,1300,2885
0,rent,48,16,single,no_rec,partime,50,148,0,0,1500,1575
3,other,48,33,married,no_rec,freelance,75,40,3500,0,600,882
4,rent,60,22,single,no_rec,fixed,43,76,0,0,650,1070
6,owner,60,21,married,no_rec,fixed,45,260,5000,2500,1300,2072
20,owner,48,39,married,no_rec,fixed,45,87,3000,0,800,1694
0,parents,36,32,married,yes_rec,fixed,45,230,7000,0,2800,4200
2,parents,60,19,single,no_rec,fixed,35,164,0,0,900,1516
6,other,48,30,married,no_rec,fixed,60,79,15000,0,2000,2504
30,owner,48,54,married,no_rec,fixed,45,150,4000,0,660,933
20,other,36,34,married,no_rec,fixed,60,102,0,0,650,1695
15,other,60,45,married,no_rec,fixed,35,92,6000,0,900,982
29,rent,60,52,married,no_rec,fixed,80,203,0,0,1100,1297
11,owner,60,36,married,no_rec,fixed,60,313,7500,2000,2180,2654
2,rent,60,52,married,no_rec,others,50,52,1800,0,800,866
2,owner,60,27,married,yes_rec,fixed,60,260,2500,450,1800,2400
12,owner,36,37,married,no_rec,freelance,60,134,15000,0,1000,1500
4,parents,60,22,married,no_rec,freelance,35,103,0,0,1050,1214
1,owner,60,48,married,yes_rec,freelance,35,232,30000,0,1900,2362
17,owner,48,37,married,no_rec,fixed,90,450,8000,1800,1000,3313
5,owner,48,34,married,yes_rec,freelance,60,66,10000,0,875,875
2,parents,48,14,single,no_rec,partime,35,87,0,0,900,1045
1,parents,24,16,single,no_rec,partime,35,90,0,0,900,1307
0,rent,48,30,married,no_rec,partime,106,160,0,0,930,930
25,owner,36,45,married,no_rec,freelance,60,345,25000,3000,2300,3295
14,parents,60,27,married,yes_rec,fixed,35,140,0,0,1150,1273
2,other,30,16,single,no_rec,fixed,35,53,5000,0,1000,1525
1,priv,60,19,married,no_rec,fixed,45,115,14500,0,1400,1675
4,rent,60,19,married,no_rec,fixed,75,147,0,0,1300,1700
5,owner,60,30,married,no_rec,freelance,45,69,1,0,700,768
0,owner,60,57,married,no_rec,others,45,42,4000,0,500,827
1,rent,60,16,married,no_rec,partime,45,100,17000,0,1050,1251
1,rent,48,53,married,no_rec,freelance,108,180,12000,8000,1000,1668
3,parents,60,31,married,yes_rec,fixed,60,92,0,0,1100,1355
6,rent,60,44,married,yes_rec,partime,100,100,30000,0,1500,1500
0,parents,60,29,single,no_rec,partime,35,70,0,0,900,1005
17,owner,36,37,married,no_rec,fixed,45,115,4000,0,700,1631
12,owner,48,22,married,yes_rec,fixed,45,110,5000,1300,450,1636
13,owner,60,29,married,no_rec,fixed,45,186,3000,0,1900,2600
1,owner,48,30,married,no_rec,freelance,90,174,11900,0,900,1220
1,parents,36,14,single,no_rec,fixed,35,73,3000,0,1000,1200
12,owner,24,31,married,no_rec,fixed,60,243,6000,0,600,1376
3,priv,60,30,married,yes_rec,fixed,45,219,1000,0,1000,1232
0,parents,36,14,single,no_rec,partime,35,75,0,0,1450,1473
3,owner,60,33,married,no_rec,partime,75,90,3000,0,930,1135
10,owner,12,51,widow,no_rec,others,35,214,53500,0,1150,1300
3,rent,60,34,married,yes_rec,fixed,69,94,0,0,1450,1546
1,rent,48,32,separated,yes_rec,fixed,46,110,0,0,900,1312
14,priv,60,23,married,no_rec,fixed,60,190,18000,0,1850,2247
1,owner,48,34,married,no_rec,fixed,45,150,10500,0,1300,1392
3,other,60,50,married,no_rec,fixed,45,45,0,0,600,864
20,owner,60,51,married,no_rec,fixed,35,145,5000,0,1600,1763
3,parents,60,24,single,no_rec,fixed,35,70,0,0,950,1177
20,owner,60,58,married,no_rec,fixed,45,256,7000,0,1000,1500
6,owner,60,22,single,no_rec,fixed,35,208,6000,3300,1500,1559
11,rent,60,32,single,yes_rec,fixed,74,135,0,0,1400,1937
1,parents,24,18,single,no_rec,partime,35,70,0,0,500,640
4,owner,36,20,single,no_rec,fixed,35,200,5000,0,900,1139
5,owner,36,48,married,yes_rec,others,35,227,8500,0,1550,1985
2,parents,48,23,separated,no_rec,freelance,35,140,0,0,1000,1100
26,rent,36,56,married,no_rec,fixed,56,109,0,0,400,425
1,owner,48,28,married,no_rec,fixed,45,104,6500,0,1150,1348
0,parents,48,16,single,no_rec,partime,35,48,0,0,1850,1877
29,owner,48,55,married,no_rec,fixed,35,152,3500,0,1050,1550
2,owner,60,28,married,no_rec,fixed,60,198,4600,3500,700,760
7,rent,36,39,married,no_rec,fixed,85,101,6000,0,400,400
2,rent,60,34,married,yes_rec,fixed,89,140,0,0,1500,1967
6,parents,24,22,single,no_rec,fixed,45,149,6500,0,850,1340
0,parents,12,18,single,no_rec,partime,35,37,2500,0,120,300
8,owner,60,37,single,no_rec,fixed,35,96,2500,0,1500,1520
14,owner,60,36,married,no_rec,fixed,60,100,6000,0,450,1377
10,owner,60,29,married,no_rec,fixed,45,115,9500,0,1450,1721
6,rent,48,29,married,no_rec,fixed,87,120,0,0,1150,1400
2,rent,48,26,married,no_rec,fixed,67,67,0,0,970,1273
1,parents,60,25,separated,no_rec,partime,35,70,0,0,925,925
1,priv,24,50,married,no_rec,fixed,60,184,15000,0,1600,4200
8,parents,48,29,single,no_rec,fixed,35,85,0,0,1000,1383
23,owner,36,40,married,no_rec,fixed,45,230,7500,0,1350,1520
20,owner,60,46,married,no_rec,fixed,60,250,2500,0,1250,1825
2,owner,48,28,married,no_rec,fixed,45,160,6000,0,1200,1298
5,owner,60,27,married,no_rec,fixed,45,145,13000,0,1500,1850
5,parents,60,25,married,no_rec,freelance,45,189,0,0,2000,2312
8,rent,48,21,married,no_rec,freelance,82,219,0,0,1400,1635
12,owner,48,26,divorced,no_rec,fixed,35,117,4000,0,660,933
7,owner,24,36,married,no_rec,freelance,45,86,6000,0,1200,2676
11,rent,48,48,married,yes_rec,fixed,81,210,0,0,1260,1538
1,owner,60,20,married,no_rec,fixed,45,171,15000,0,550,2055
12,rent,36,31,married,yes_rec,fixed,74,140,0,0,1400,1725
11,parents,60,25,married,yes_rec,fixed,45,105,5000,0,1500,2500
10,owner,60,38,married,no_rec,fixed,75,188,5000,0,1000,1264
5,owner,60,38,married,no_rec,partime,75,120,2000,40,1400,1600
10,owner,12,29,married,no_rec,fixed,75,80,4500,3500,300,1600
0,other,36,15,single,no_rec,partime,45,150,0,0,450,500
7,parents,60,22,single,no_rec,freelance,35,39,0,0,1000,1678
14,priv,18,23,married,no_rec,fixed,45,68,3000,0,200,400
7,rent,60,28,married,no_rec,fixed,84,240,0,0,1000,1928
9,rent,60,35,single,no_rec,fixed,44,91,0,0,1000,1132
19,owner,36,38,married,no_rec,freelance,75,70,7000,0,1000,2335
0,parents,48,23,single,no_rec,fixed,35,90,3500,0,1000,1210
0,owner,60,42,married,yes_rec,fixed,90,500,20000,0,1800,2000
4,rent,60,24,married,yes_rec,fixed,59,142,1000,0,1250,1267
11,owner,48,31,married,yes_rec,fixed,35,81,5000,2000,570,1177
27,rent,60,36,married,no_rec,fixed,74,140,0,0,950,1497
0,rent,48,18,single,no_rec,freelance,49,140,0,0,550,550
4,parents,48,18,single,no_rec,fixed,35,85,0,0,1200,1350
14,rent,60,36,married,no_rec,fixed,53,181,0,0,1150,2497
5,owner,36,22,married,no_rec,freelance,45,49,0,0,1000,1622
16,owner,60,35,married,yes_rec,fixed,75,120,5000,2000,400,1309
24,owner,36,37,married,no_rec,fixed,90,97,5800,0,500,1536
15,owner,48,50,married,no_rec,freelance,35,63,14500,0,2000,2848
16,parents,60,26,married,yes_rec,fixed,35,150,0,0,1300,1400
2,rent,12,61,married,no_rec,others,51,60,20000,0,500,1504
10,other,12,26,married,no_rec,others,90,65,0,0,225,375
0,parents,60,17,single,no_rec,partime,35,49,0,0,1250,1316
3,other,36,35,married,no_rec,fixed,60,90,55,0,400,1661
3,owner,60,28,married,yes_rec,fixed,45,193,10000,1500,1300,1730
6,rent,60,29,separated,no_rec,fixed,47,120,0,0,1100,1700
3,rent,60,45,married,no_rec,partime,69,90,0,0,1300,1490
4,owner,60,18,married,no_rec,fixed,35,160,6500,3700,1500,1661
7,other,48,50,married,no_rec,fixed,75,100,6000,0,1200,1700
0,rent,36,36,married,no_rec,freelance,35,99,0,0,800,1250
0,owner,60,25,married,yes_rec,fixed,75,255,4000,0,1500,1749
10,other,60,26,married,no_rec,fixed,45,125,0,0,1200,1682
11,owner,60,33,married,yes_rec,fixed,90,245,4000,0,1700,1768
12,owner,60,29,married,no_rec,fixed,60,115,4000,0,1650,1686
30,owner,60,44,widow,no_rec,fixed,35,120,4000,0,1100,1152
3,owner,60,26,married,no_rec,fixed,45,140,5500,1200,900,1400
15,owner,60,44,married,no_rec,fixed,60,162,5000,0,1700,2081
0,parents,36,25,single,no_rec,others,45,32,0,0,650,750
25,parents,60,59,married,yes_rec,fixed,45,130,0,0,2047,2946
15,owner,36,39,married,yes_rec,fixed,90,245,4000,0,375,460
5,other,24,20,married,no_rec,fixed,60,95,0,0,500,750
3,other,36,35,married,yes_rec,fixed,75,176,0,0,950,1150
2,other,36,30,separated,no_rec,fixed,35,200,0,0,1600,1671
1,rent,36,35,separated,no_rec,others,79,38,0,0,400,400
1,owner,60,22,married,yes_rec,fixed,45,62,7000,4500,1650,2060
0,parents,24,19,single,no_rec,partime,35,117,4000,0,1000,1489
3,owner,60,46,married,no_rec,fixed,35,123,25000,0,1800,2208
2,parents,48,19,single,no_rec,fixed,35,64,0,0,1500,1734
0,parents,48,21,single,no_rec,fixed,35,120,0,0,1100,1100
8,rent,12,27,married,no_rec,freelance,45,74,0,0,300,400
7,parents,24,26,married,no_rec,freelance,35,67,0,0,200,2000
2,parents,60,20,single,yes_rec,partime,35,65,0,0,1500,1892
8,parents,48,23,single,no_rec,fixed,35,115,500,0,360,363
1,parents,48,25,single,no_rec,fixed,35,75,13000,0,1000,1300
2,priv,24,46,married,no_rec,freelance,45,54,10500,0,600,943
1,parents,60,17,single,no_rec,fixed,35,90,0,0,1250,1590
0,owner,48,39,married,no_rec,partime,75,120,4000,0,900,1204
0,rent,60,19,married,no_rec,partime,41,56,0,0,1308,1558
17,owner,36,42,married,no_rec,fixed,75,158,17000,0,1000,2159
12,owner,60,22,married,no_rec,fixed,35,132,3000,1400,1400,1428
1,owner,60,23,married,no_rec,others,45,148,4500,0,1300,1695
14,rent,48,28,married,no_rec,fixed,65,45,0,0,1300,1695
13,rent,36,31,married,yes_rec,fixed,88,130,0,0,400,1608
20,owner,48,32,separated,no_rec,fixed,35,165,8000,1000,1300,2500
11,owner,60,53,married,no_rec,fixed,35,81,11000,0,1400,1550
2,rent,12,29,married,no_rec,freelance,69,240,0,0,500,700
9,owner,60,46,married,no_rec,fixed,90,85,4000,0,1380,1580
1,other,36,39,married,yes_rec,fixed,60,154,2500,0,2000,2500
5,rent,24,24,married,no_rec,freelance,45,198,0,0,800,1197
0,rent,24,18,single,no_rec,fixed,42,70,0,0,125,125
3,owner,60,31,married,no_rec,fixed,60,202,4600,1260,1400,1936
1,parents,36,18,single,no_rec,partime,35,110,0,0,650,710
2,priv,48,20,married,no_rec,partime,45,90,3000,2000,800,1567
30,owner,48,42,married,no_rec,fixed,60,140,8000,0,1100,1298
29,owner,60,47,married,no_rec,fixed,75,100,3000,0,1100,1268
4,parents,60,21,married,no_rec,fixed,45,64,0,0,1150,1294
2,owner,60,22,married,no_rec,fixed,45,275,8000,4500,1500,2178
25,rent,60,47,married,no_rec,fixed,61,163,5000,900,1650,1683
5,owner,60,26,married,no_rec,fixed,75,90,4000,0,900,1500
4,rent,48,18,married,no_rec,freelance,52,171,0,0,1150,1450
10,rent,60,44,married,no_rec,fixed,54,93,0,0,450,1298
13,rent,60,37,separated,yes_rec,fixed,47,120,0,0,800,1395
5,rent,36,23,married,no_rec,freelance,60,184,0,0,900,1200
4,rent,24,35,married,yes_rec,fixed,56,214,0,0,800,1200
16,parents,60,30,separated,no_rec,fixed,35,105,0,0,800,1084
1,owner,60,20,separated,yes_rec,partime,45,277,6000,3500,1700,1950
13,owner,24,27,married,no_rec,fixed,75,305,8000,0,1400,2060
1,owner,60,29,married,no_rec,freelance,60,65,11000,0,1400,1500
0,owner,36,22,married,no_rec,freelance,45,69,3500,1500,600,780
2,rent,48,51,single,no_rec,freelance,51,157,11000,4500,1000,2008
6,owner,48,50,married,no_rec,freelance,45,72,16000,0,1760,2212
6,owner,24,34,married,no_rec,freelance,60,178,18000,0,1000,2099
4,parents,36,23,married,no_rec,fixed,45,100,0,0,1000,2343
3,other,60,24,married,no_rec,freelance,35,128,0,0,1100,1350
11,owner,48,24,married,no_rec,fixed,75,76,15000,0,300,1336
5,owner,36,38,married,no_rec,others,75,192,15000,0,1500,2448
22,rent,60,33,married,no_rec,fixed,70,100,0,0,500,982
10,owner,60,21,married,no_rec,fixed,60,63,5000,3000,1400,1432
2,rent,24,23,married,no_rec,fixed,75,150,0,0,512,1255
0,parents,36,19,single,no_rec,partime,35,100,0,0,1000,2000
18,priv,60,43,widow,no_rec,freelance,45,200,8500,500,1300,1309
2,owner,60,38,married,no_rec,partime,75,71,3000,0,1500,1552
3,rent,60,29,married,yes_rec,fixed,85,100,0,0,1000,1600
14,owner,60,51,married,yes_rec,freelance,75,150,1,0,1000,1104
1,rent,36,19,married,no_rec,partime,76,164,0,0,900,950
1,rent,48,22,married,no_rec,freelance,76,160,0,0,1700,1985
4,rent,60,16,single,no_rec,fixed,47,120,8000,0,2100,2100
21,priv,60,46,married,no_rec,fixed,45,140,3000,0,1200,1200
10,rent,60,19,married,no_rec,fixed,53,80,0,0,400,650
13,owner,60,30,married,no_rec,fixed,60,134,4500,700,1000,1894
25,rent,60,43,married,no_rec,fixed,103,126,3500,0,1450,1575
15,parents,24,41,married,no_rec,fixed,60,158,0,0,1000,1923
8,owner,60,20,married,no_rec,fixed,45,139,4000,1300,1450,1556
13,owner,60,22,married,no_rec,fixed,35,253,7000,0,1060,1750
5,owner,60,17,single,no_rec,fixed,45,324,10000,0,1100,1159
2,rent,36,24,single,yes_rec,freelance,35,44,0,0,1000,1600
3,owner,36,35,married,yes_rec,freelance,60,68,4500,0,575,775
2,parents,36,15,single,no_rec,freelance,45,134,0,0,1000,1310
18,owner,48,27,married,no_rec,fixed,75,71,4000,39,660,1461
18,owner,60,30,married,no_rec,fixed,45,92,4000,0,950,1250
1,owner,48,15,single,no_rec,fixed,35,53,2000,1600,1100,1100
1,owner,60,16,single,yes_rec,fixed,35,294,53000,0,1300,1398
1,priv,36,29,married,no_rec,fixed,45,100,1800,1500,700,1296
19,rent,60,32,married,yes_rec,fixed,88,125,0,0,750,970
1,parents,24,21,single,no_rec,fixed,45,153,18500,0,500,1505
17,owner,60,30,married,no_rec,fixed,60,125,4000,0,1080,1428
15,owner,36,37,single,no_rec,fixed,35,90,5000,3000,1000,1243
8,owner,24,30,married,yes_rec,freelance,75,180,12000,0,1000,2256
26,owner,60,46,married,no_rec,fixed,45,143,3500,0,1350,1357
13,owner,60,29,separated,no_rec,fixed,35,56,7000,1500,1250,1525
7,other,48,17,married,no_rec,freelance,45,174,0,0,1100,1729
2,owner,36,33,married,no_rec,fixed,45,114,3600,0,650,1100
4,rent,36,22,separated,no_rec,fixed,47,116,0,0,1300,1700
25,owner,48,46,married,no_rec,fixed,75,156,3000,0,700,1172
0,parents,36,22,married,no_rec,freelance,60,74,0,0,600,900
6,owner,48,29,married,no_rec,freelance,90,76,4500,0,1100,1192
6,other,60,28,married,no_rec,fixed,75,95,0,0,1200,1820
20,owner,48,40,married,no_rec,freelance,90,84,30000,0,1100,2500
2,parents,36,14,single,no_rec,partime,35,45,0,0,600,790
10,owner,36,27,married,no_rec,fixed,75,112,5000,3600,400,830
14,owner,60,29,married,no_rec,fixed,45,130,4000,0,1100,1654
10,parents,48,21,single,no_rec,fixed,35,55,12000,0,750,768
11,owner,60,33,married,no_rec,freelance,60,350,7500,0,1500,1800
1,parents,12,21,single,no_rec,partime,35,26,0,0,190,693
18,owner,60,37,married,no_rec,freelance,90,331,5000,0,1300,2147
8,rent,48,26,married,no_rec,fixed,90,150,0,0,1100,1430
10,owner,60,47,married,no_rec,fixed,60,143,5500,0,1300,1661
13,owner,60,53,married,no_rec,fixed,75,211,7500,2000,800,1214
16,owner,48,31,married,no_rec,fixed,75,108,4000,0,500,1064
1,rent,36,19,married,no_rec,freelance,44,90,0,0,1050,1493
20,owner,60,36,married,no_rec,fixed,75,186,8000,50,900,1700
13,priv,24,54,widow,no_rec,fixed,35,87,1200,0,425,750
0,owner,36,30,married,no_rec,freelance,75,190,4000,0,1300,2125
6,other,12,55,married,no_rec,freelance,90,700,28000,0,1350,1612
2,parents,36,31,married,no_rec,freelance,90,59,0,0,500,715
3,owner,24,59,married,no_rec,others,45,172,8000,0,400,1115
4,rent,36,33,married,yes_rec,fixed,60,145,0,0,650,1000
20,rent,48,41,married,no_rec,fixed,98,230,0,0,650,900
2,parents,60,30,married,no_rec,fixed,75,104,0,0,1200,1677
7,priv,48,22,married,no_rec,fixed,60,71,800,0,800,1505
2,rent,60,28,married,no_rec,fixed,73,130,0,0,1100,1610
9,owner,48,33,married,no_rec,fixed,75,360,8000,4000,1700,1713
6,owner,60,28,married,no_rec,partime,60,140,6000,0,1150,1715
5,owner,60,30,married,no_rec,fixed,75,60,3000,400,1150,1406
10,parents,36,32,single,yes_rec,fixed,35,150,0,0,1000,2484
16,owner,60,39,married,no_rec,fixed,35,150,2500,400,2000,2190
2,parents,60,23,married,no_rec,fixed,60,131,6000,0,1250,1346
12,rent,48,42,married,no_rec,freelance,75,300,0,0,2000,2196
13,owner,60,22,married,no_rec,fixed,60,112,3000,1485,800,1200
10,owner,6,34,married,no_rec,freelance,75,67,8000,0,430,500
12,owner,60,33,married,no_rec,freelance,75,225,4500,900,1000,1606
0,parents,60,15,single,no_rec,fixed,35,120,5500,1200,1170,1362
2,other,60,19,married,no_rec,partime,45,126,0,0,1450,1585
8,owner,60,33,married,no_rec,fixed,35,218,8000,0,1500,1785
18,parents,60,29,married,no_rec,fixed,60,112,6550,0,600,1346
14,owner,48,43,married,no_rec,fixed,45,112,6000,0,800,1037
2,rent,36,40,single,no_rec,fixed,45,99,0,0,350,555
2,owner,36,23,married,no_rec,fixed,45,80,2000,0,550,1572
5,owner,60,44,married,yes_rec,fixed,60,125,14000,0,1000,1297
21,owner,48,48,married,no_rec,fixed,35,110,3000,0,1000,1674
1,rent,60,50,married,yes_rec,fixed,91,157,0,0,2500,2860
15,owner,36,36,married,no_rec,freelance,90,129,16000,0,1000,1655
10,parents,60,25,married,no_rec,fixed,60,195,800,0,1800,2400
6,owner,48,26,married,no_rec,fixed,60,251,3000,400,1000,1208
10,owner,48,33,married,no_rec,fixed,60,371,10000,4350,1450,1670
20,rent,36,52,married,no_rec,freelance,102,117,0,0,475,500
0,parents,60,29,married,no_rec,fixed,45,225,8000,2300,800,1850
7,owner,36,32,married,yes_rec,freelance,90,150,4500,3000,400,882
1,owner,36,31,single,no_rec,fixed,35,345,18000,0,2000,2961
4,owner,48,24,married,no_rec,fixed,45,150,5000,3300,1100,1312
28,parents,24,39,married,no_rec,freelance,90,180,0,0,450,1472
2,owner,60,22,married,yes_rec,fixed,60,115,4000,800,2250,2850
12,rent,60,37,married,no_rec,fixed,114,390,0,0,1100,1126
1,owner,60,31,single,no_rec,freelance,60,100,4500,1500,400,1591
10,parents,60,23,single,no_rec,fixed,35,70,3500,0,1300,1743
2,owner,30,21,married,no_rec,fixed,60,50,3500,250,600,1292
30,rent,48,50,married,yes_rec,fixed,51,160,0,0,1100,1100
5,parents,48,22,married,yes_rec,freelance,45,175,0,0,1000,1342
0,rent,60,20,married,no_rec,fixed,53,77,0,0,870,920
7,parents,60,19,single,no_rec,fixed,35,92,0,0,1618,1618
14,owner,36,26,married,no_rec,freelance,60,86,148,1,700,1100
4,other,60,20,single,no_rec,fixed,35,162,0,0,1800,2999
9,rent,36,26,married,yes_rec,freelance,84,241,10000,0,3800,5852
36,owner,60,56,married,no_rec,fixed,45,154,4000,0,1350,1650
15,owner,60,45,married,no_rec,fixed,35,91,3000,0,1150,1200
1,owner,60,56,married,no_rec,others,45,30,6000,0,1000,1055
2,owner,36,38,married,yes_rec,freelance,90,180,8000,560,700,1300
4,rent,36,19,married,no_rec,partime,55,100,0,0,650,725
15,rent,60,36,married,no_rec,fixed,74,137,0,0,1000,1450
14,parents,48,26,single,yes_rec,fixed,35,100,0,0,800,1084
2,owner,60,20,married,no_rec,fixed,75,140,3000,0,950,1179
6,parents,18,20,married,no_rec,fixed,45,164,0,0,1250,1890
11,owner,24,36,married,no_rec,fixed,60,100,15000,0,700,1480
0,rent,60,14,single,no_rec,others,35,14,0,0,900,1158
0,rent,48,41,married,no_rec,partime,72,116,0,0,860,965
23,owner,60,33,married,no_rec,fixed,45,500,3500,0,1900,2357
11,owner,48,41,married,no_rec,freelance,75,160,10000,0,1150,1156
20,owner,60,44,married,no_rec,fixed,60,130,4000,0,1100,1738
16,owner,36,35,married,no_rec,fixed,60,160,4000,0,1300,2305
4,rent,48,33,married,no_rec,fixed,91,161,5000,0,800,1008
22,rent,60,42,married,no_rec,fixed,56,114,0,0,1000,1163
11,rent,60,45,married,no_rec,freelance,50,152,0,0,1400,1637
2,parents,36,16,single,no_rec,partime,35,105,0,0,300,495
1,other,60,27,married,yes_rec,partime,35,114,4000,500,1150,1661
0,parents,60,16,single,no_rec,others,35,149,3000,0,1400,1829
5,parents,36,21,single,no_rec,freelance,35,239,5000,3000,1200,2140
5,other,60,26,married,no_rec,fixed,75,95,2000,0,1100,1388
22,owner,60,49,married,no_rec,fixed,35,104,3000,0,1050,1282
10,owner,36,40,married,yes_rec,freelance,60,39,9500,250,750,1138
20,owner,36,43,married,no_rec,fixed,75,303,8000,0,1000,1831
10,rent,36,30,single,no_rec,freelance,40,50,148,1,500,1050
20,owner,60,39,married,no_rec,fixed,60,168,3000,0,1400,1599
5,rent,48,43,married,yes_rec,fixed,46,110,0,0,600,1100
5,parents,24,27,married,no_rec,fixed,35,91,0,0,450,530
5,rent,36,25,married,no_rec,freelance,101,260,0,0,1000,1500
23,rent,48,52,single,yes_rec,fixed,49,142,0,0,1300,1450
1,parents,48,17,single,no_rec,partime,35,52,0,0,1200,1442
10,owner,60,36,married,no_rec,others,35,57,5000,0,1300,1863
10,rent,60,28,married,no_rec,fixed,56,107,0,0,600,1250
14,owner,60,33,married,yes_rec,fixed,60,145,5000,2400,1200,1383
1,rent,60,18,married,no_rec,fixed,54,92,0,0,1000,1300
2,parents,60,29,single,yes_rec,partime,35,103,0,0,1250,1293
4,owner,36,21,married,no_rec,fixed,35,100,6500,3900,500,500
14,owner,60,59,married,no_rec,freelance,60,250,10000,0,700,1204
2,priv,60,20,married,no_rec,fixed,45,60,3000,0,1150,1163
0,parents,48,18,single,no_rec,fixed,35,56,0,0,325,1202
8,owner,24,20,married,no_rec,fixed,35,160,3000,0,800,1092
7,owner,30,25,married,yes_rec,fixed,45,126,7000,0,500,1661
2,owner,48,45,married,no_rec,partime,35,80,4000,0,800,1330
